site_id,latitude,longitude,igbp,bowen_ratio,bowen_std,bowen_median,mean_H,mean_LE,mean_netrad,mean_TA,n_valid_months,total_months,biome_group,ceres_sfc_net_sw_mean,ceres_sfc_net_sw_std,ceres_sfc_net_lw_mean,ceres_sfc_net_lw_std,ceres_toa_net_mean,ceres_toa_net_std,ceres_toa_sw_up_mean,ceres_toa_sw_up_std,ceres_toa_lw_up_mean,ceres_toa_lw_up_std,ceres_toa_net_clr_mean,ceres_toa_net_clr_std,ceres_toa_sw_clr_mean,ceres_toa_sw_clr_std,ceres_toa_lw_clr_mean,ceres_toa_lw_clr_std,ceres_toa_cre_sw_mean,ceres_toa_cre_sw_std,ceres_toa_cre_lw_mean,ceres_toa_cre_lw_std,ceres_toa_cre_net_mean,ceres_toa_cre_net_std,ceres_sfc_net_rad,ceres_atm_absorption,forcing_proxy_raw,forcing_proxy,cre_jja,cre_djf,era5_cape,era5_tcwv,era5_blh,era5_precip,source,eta
DK-Ris,55.53028106689453,12.097220420837402,CRO,0.4037127640859427,0.5455940561912587,0.571846253275118,14.703459112518953,36.420595087721495,73.43158545049587,8.942073227873967,565,731.0,Cropland,107.50135803222656,75.4455795288086,-48.942779541015625,10.77464771270752,-56.48950958251953,96.17019653320312,91.16607666015624,43.07532501220703,225.04640197753903,16.273746490478516,-34.20949172973633,123.42052459716795,41.51847457885742,18.676795959472656,252.41506958007807,13.042752265930176,-49.64760208129883,27.96532821655273,27.3686580657959,7.132199764251709,-22.278940200805664,30.857154846191406,58.55857849121094,-115.04808807373048,0.2002334420851002,0.3937444377624516,-55.58432769775391,8.417537689208984,22.14557266235352,15.171646118164062,607.659912109375,725.1565030310303,FluxDataKit-v3,0.6117126902277492
DE-HoH,52.08656,11.22235,DBF,0.4051625269881374,1.1581694372563518,0.6308477992882924,24.212262333727047,59.75938227484682,72.50470417085643,10.573247538379633,2098,2192.0,Forest,100.08145904541016,63.18033981323242,-43.46660614013672,12.265543937683104,-55.40761947631836,86.1031494140625,104.77969360351562,47.16709899902344,224.6925201416016,16.324352264404297,-31.31278610229492,107.31293487548828,56.19331359863281,25.14450454711914,249.18600463867188,14.520801544189451,-48.58638381958008,24.135639190673828,24.49350547790528,5.945269584655762,-24.092878341674805,24.239234924316406,56.61485290527344,-112.0224723815918,0.3339405713134303,0.6566697407219109,-47.70277786254883,1.8735389709472656,27.44713592529297,16.039709091186523,599.5174560546875,658.1547402311116,FluxDataKit-v3,0.40316478224065716
IT-Amp,41.90409851074219,13.605159759521484,GRA,0.4090642462973279,0.4389227186094572,0.4740039523726024,22.161944357040174,54.17717279777072,82.9265002821252,9.732992448413782,1367,1461.0,Grassland,154.39625549316406,71.15999603271484,-58.89796447753906,11.488824844360352,-12.481480598449709,82.11821746826172,94.66231536865234,27.229812622070312,241.42526245117188,21.24582862854004,9.65532684326172,96.5239028930664,46.738059997558594,13.138718605041504,267.21514892578125,14.382534980773926,-47.92425537109375,22.116186141967773,25.789884567260746,9.210171699523926,-22.13437271118164,20.41851806640625,95.498291015625,-107.9797716140747,0.2672480362928951,0.5255237421756106,-27.29929542541504,-5.753084659576416,53.74609375,12.82669162750244,399.77734375,1164.8492189124229,FluxDataKit-v3,0.40855533000593236
CN-Qia,26.74139976501465,115.05809783935548,ENF,0.4090734968362384,0.6287426166839757,0.455642958922735,20.29912041873607,49.622184218065534,89.44554370639464,18.41595053181345,1077,1096.0,Forest,132.52908325195312,40.83629989624024,-36.13015365600586,11.215539932250977,-11.296549797058104,62.27894973754883,144.3689727783203,36.35664367675781,244.0385589599609,13.482221603393556,38.891746520996094,61.32220077514648,63.3425178527832,10.60164737701416,274.8790588378906,8.287636756896973,-81.02645874023438,30.229612350463867,30.840484619140625,14.6720609664917,-50.185977935791016,24.3513298034668,96.39892959594728,-107.69547939300536,0.2269438987968815,0.4462685998147068,-35.40678787231445,-51.82942581176758,235.2257843017578,35.77614974975586,474.4636840820313,1563.6644279584289,FluxDataKit-v3,1.0113617271510638
US-Ne2,41.16490173339844,-96.47010040283205,CRO,0.4107432184067712,1.4757195278868211,0.9238617338764804,26.0112311581262,63.32723217931866,92.2710826658486,11.049146656893166,3838,4018.0,Cropland,138.58123779296875,63.91776657104492,-55.62894821166992,11.463553428649902,-19.31433868408203,78.60628509521484,110.4503402709961,31.16859245300293,232.4815826416016,19.26090812683105,-4.589947700500488,87.07313537597656,71.99857330322266,17.22608757019043,256.2087707519531,21.85845375061035,-38.45176696777344,19.064552307128903,23.727209091186523,7.666432380676269,-14.724557876586914,14.19438362121582,82.95228958129883,-102.26662826538086,0.2819001403974365,0.554336034630872,,,226.0872344970703,18.093849182128903,579.3859252929688,847.9413134045899,FluxDataKit-v3,0.2325154182468067
AU-Otw,-38.53234100341797,142.81680297851562,GRA,0.4174216070423393,0.9617708906014047,0.6260668915397901,26.84258392391403,64.3056887114887,87.71793345400577,12.817114877392624,722,730.0,Grassland,157.55287170410156,67.73889923095703,-58.32772445678711,9.661349296569824,-13.421346664428713,86.99560546875,103.24740600585938,33.68342971801758,243.3225250244141,10.244730949401855,19.919734954833984,109.1814193725586,44.72428894042969,13.615726470947266,268.498291015625,6.321338176727295,-58.52311706542969,23.372249603271484,25.17576789855957,5.397230625152588,-33.34735107421875,24.943925857543945,99.22514724731444,-112.64649391174316,0.3060102178306416,0.6017467407771103,-6.121687412261963,-54.16159439086914,15.823437690734863,16.730796813964844,715.698974609375,910.658563952893,FluxDataKit-v3,0.5185754439834028
DE-Akm,53.86616667,13.68341667,WET,0.4223714210832902,0.6946375944216318,0.4659256219145158,19.443313363484627,46.03368597623576,76.88705190348593,10.89818400461372,3472,4383.0,Wetland,100.74120330810548,66.1185531616211,-43.84571838378906,11.913959503173828,-58.190673828125,87.60105895996094,102.4245376586914,47.47179412841797,225.0658569335937,16.536739349365234,-37.022682189941406,107.50499725341795,57.80681228637695,26.28445625305176,248.51708984375,15.75014591217041,-44.61772918701172,23.671306610107425,23.451229095458984,5.547536849975586,-21.1664981842041,22.966796875,56.895484924316406,-115.0861587524414,0.2528815045203092,0.4972730068514429,-44.8218879699707,3.02335524559021,26.83724021911621,15.881098747253418,583.7252807617188,669.7650154819712,FluxDataKit-v3,0.459804548241716
IT-Tor,45.84444,7.578055,GRA,0.4229119023978128,0.5742948571245672,0.5613388016112086,27.37194432795788,64.72256792198394,66.54457551533326,5.142253475397517,3724,4749.0,Grassland,121.3669204711914,64.80609893798828,-64.90631866455078,11.920042991638184,-34.810333251953125,78.7635498046875,117.60982513427734,43.6428108215332,223.54641723632807,16.971097946166992,-14.237427711486816,98.77422332763672,70.64427947998047,22.14003562927246,249.9443206787109,16.47940444946289,-46.96555709838867,26.228878021240234,26.397932052612305,6.019954204559326,-20.56762313842773,23.841154098510746,56.46060180664063,-91.27093505859376,0.4113324657342026,0.8088552479916056,-37.55405807495117,5.500851154327393,30.82473945617676,7.285383224487305,285.1087341308594,1207.9283851198852,FluxDataKit-v3,0.3177813210875653
US-xCL,33.4012,-97.57,GRA,0.4250640018975348,1.317991351983694,0.3508704177623119,45.76231518442776,107.65982294463772,114.69516759051632,17.928408351842933,1748,1826.0,Grassland,165.96136474609375,52.76408386230469,-63.22704315185547,11.900018692016602,-1.817944884300232,67.88471221923828,105.1328353881836,25.713605880737305,251.2798614501953,18.0380973815918,13.468331336975098,70.70145416259766,65.2879867553711,13.538581848144531,275.8351745605469,16.13852310180664,-39.844844818115234,17.483566284179688,24.55528450012207,9.196200370788574,-15.289559364318848,11.933232307434082,102.73432159423828,-104.55226647853851,0.3989907870208444,0.784586238302551,,,296.3736877441406,23.78269386291504,632.2965087890625,919.1664855461568,FluxDataKit-v3,0.14201731849569593
US-Tw1,38.1074,-121.6469,WET,0.4275407348852915,1.3642463226777597,0.758066937933354,32.104945543127386,75.09213257010724,133.91360862915786,14.896890540754136,3619,3653.0,Wetland,182.84825134277344,77.48599243164062,-82.94524383544922,24.26352310180664,-3.1284122467041016,77.3818588256836,81.81661987304688,17.62238121032715,257.1395874023437,28.415586471557617,-0.2977011203765869,79.12359619140625,61.39570999145508,17.496355056762695,274.7258605957031,18.82968521118164,-20.420907974243164,14.646413803100586,17.586288452148438,10.863920211791992,-2.8346197605133057,8.059957504272461,99.90300750732422,-103.03141975402832,0.2397437114254344,0.4714384963834943,,,5.927083492279053,15.127497673034668,394.25390625,452.46768568176776,FluxDataKit-v3,0.037748558517323484
US-SP3,29.754770278930664,-82.16327667236328,EBF,0.4356018953410436,0.4603916647935671,0.3976024084756848,37.52545025919876,86.14620519458288,106.90873181727252,20.06070915049861,2022,2192.0,Forest,174.23973083496094,40.56291580200195,-51.07953643798828,13.71949863433838,12.214714050292969,62.50235748291016,105.91667938232422,27.417999267578125,249.9007110595703,12.784419059753418,28.422712326049805,68.01104736328125,61.739295959472656,12.814467430114746,277.8677062988281,7.964256286621094,-44.17739486694336,17.736618041992188,27.96700096130371,11.232429504394531,-16.210391998291016,10.443799018859863,123.16019439697266,-110.94548034667967,0.3510045402403326,0.6902247891751235,,,398.3663940429688,30.600492477416992,564.1246337890625,1048.8769155927002,FluxDataKit-v3,0.1881730247046375
IT-Mal,46.11402130126953,11.703339576721191,GRA,0.4424561416272141,0.530888768906288,0.5300910939849406,27.61735886142573,62.41829700873357,98.44011363366924,8.30555297253181,255,365.0,Grassland,116.6610336303711,60.78206253051758,-56.67610168457031,12.226866722106934,-35.753292083740234,77.38176727294922,118.43976593017578,47.523807525634766,219.19419860839844,15.352392196655272,-9.121082305908203,100.78799438476562,68.26832580566406,24.28925323486328,242.73570251464844,15.454423904418944,-50.17143630981445,28.99017333984375,23.54149627685547,5.41655158996582,-26.629941940307617,26.6551456451416,59.98493194580078,-95.73822402954102,0.2805498474351601,0.5516807821530161,-50.61478042602539,3.007741928100586,132.92239379882812,13.62632179260254,262.4786071777344,1988.5575771331787,FluxDataKit-v3,0.42663679107716695
DK-Sor,55.48587,11.644645,DBF,0.4441312271317581,1.2497585699745903,0.7247893569751256,25.27235022017469,56.902889678318594,85.69601259712309,11.618792945229586,3423,9132.0,Forest,107.3870620727539,75.11978912353516,-47.6807975769043,10.60554313659668,-56.85855484008789,96.22571563720705,91.2079849243164,42.90362548828125,225.3716735839844,16.03415298461914,-40.87810516357422,118.27315521240234,48.14947891235352,23.174251556396484,252.454345703125,13.760408401489258,-43.05850601196289,24.19968032836914,27.08269119262696,6.420555114746094,-15.975817680358888,25.724102020263672,59.70626449584961,-116.5648193359375,0.2949069560445699,0.5799129875151151,-43.53243637084961,8.727913856506348,21.81276130676269,15.188976287841797,609.7610473632812,716.9458526186645,FluxDataKit-v3,0.28075582401303023
US-CF2,46.784,-117.0908,CRO,0.4467064968092814,1.8635231483148385,0.6171045008241711,17.883698405288253,40.034560797810805,64.27943583992398,8.812194671233518,1312,1461.0,Cropland,138.2794647216797,80.25218963623047,-61.290489196777344,22.125139236450195,-22.437713623046875,85.54039001464844,98.62013244628906,30.384706497192383,225.70477294921875,27.576107025146484,-10.023592948913574,97.2272491455078,59.26763916015625,18.90535926818848,252.64572143554688,20.79873847961425,-39.352500915527344,19.04315948486328,26.9409408569336,8.945205688476562,-12.411561012268066,16.981773376464844,76.98897552490234,-99.42668914794922,0.2782180361667188,0.5470954456213175,,,10.160676956176758,11.97066593170166,514.7777099609375,656.8493985105306,FluxDataKit-v3,0.31002116084027986
AU-How,-12.495200157165527,131.14999389648438,WSA,0.4517193472635878,0.6713230265376372,0.3901153548969571,49.6473831998302,109.90758642635666,148.37535649696656,26.70183690088424,4865,5479.0,Savanna,212.67955017089844,22.71135139465332,-59.42061996459961,19.258575439453125,55.22108459472656,51.25824737548828,96.41229248046876,36.76076889038086,254.6945343017578,40.57954788208008,44.53990936279297,46.89580154418945,68.00397491455078,9.968058586120604,293.7844543457031,9.323240280151367,-28.408313751220703,29.703174591064453,39.08990478515625,32.831302642822266,10.681591033935549,10.101029396057127,153.25893020629883,-98.03784561157228,0.3346066649608704,0.6579795652246379,5.184998035430908,15.27230453491211,630.6395874023438,40.90018081665039,650.2908935546875,1598.9972068928182,FluxDataKit-v3,0.09718702212692774
US-CF1,46.7815,-117.0821,CRO,0.4551258640480354,1.951391825062267,0.6113056643680752,19.36365586128487,42.54571623123833,59.39125731490285,8.875116097169496,1285,1461.0,Cropland,138.2794647216797,80.25218963623047,-61.290489196777344,22.125139236450195,-22.437713623046875,85.54039001464844,98.62013244628906,30.384706497192383,225.70477294921875,27.576107025146484,-10.023592948913574,97.2272491455078,59.26763916015625,18.90535926818848,252.64572143554688,20.79873847961425,-39.352500915527344,19.04315948486328,26.9409408569336,8.945205688476562,-12.411561012268066,16.981773376464844,76.98897552490234,-99.42668914794922,0.3260354593709874,0.6411249155178196,,,10.160676956176758,11.97066593170166,514.7777099609375,656.8493985105306,FluxDataKit-v3,0.29172293033711183
FR-Lam,43.4965,1.2379,CRO,0.4575638113554084,1.0028416058056264,0.4932788538759063,28.4267535684367,62.12631520012513,80.84875944113507,13.07587847382982,5790,5844.0,Cropland,134.95738220214844,60.76100158691406,-50.32951736450195,10.349255561828612,-26.800291061401367,77.88662719726562,106.82640838623048,36.42814636230469,235.082260131836,17.112409591674805,-4.793939590454102,91.11842346191406,61.42348098754883,22.41768264770508,258.48272705078125,13.14467430114746,-45.40293884277344,17.3554744720459,23.40049362182617,7.15205192565918,-22.002445220947266,17.367565155029297,84.62786483764648,-111.42815589904784,0.351604078589899,0.6914037375461292,-33.9433708190918,-8.60599136352539,72.7890625,18.448610305786133,505.9207153320313,808.4256621077657,FluxDataKit-v3,0.35415661060971715
PL-wet,52.76219940185547,16.30940055847168,WET,0.4591465393643776,0.388197054350038,0.5303446485446482,26.77660168934092,58.31820430664527,70.8253110813057,10.576946605805592,578,731.0,Wetland,102.25236511230467,65.92118072509766,-44.35675048828125,13.924562454223633,-53.57799911499024,87.60823822021484,102.37723541259766,44.80571365356445,225.26077270507807,17.556669235229492,-32.1501579284668,106.4836883544922,57.94036483764648,24.86278343200684,248.2725830078125,16.16754722595215,-44.43686676025391,22.838497161865234,23.011831283569336,6.014496326446533,-21.42503547668457,22.11314582824707,57.89561462402344,-111.47361373901369,0.3780654300071064,0.7434380522325581,-43.25752639770508,2.7958343029022217,29.784374237060547,15.99610996246338,605.239990234375,689.9934780085459,FluxDataKit-v3,0.36738160461918096
ES-VDA,42.15217971801758,1.4485000371932983,GRA,0.4662482056051519,0.4104541159858318,0.6179029276930343,18.27882603666868,39.2040673120538,50.656160880549685,6.694760142555556,344,366.0,Grassland,146.24386596679688,62.64566802978516,-72.49414825439453,9.605984687805176,-16.75847625732422,77.26339721679688,104.1626968383789,37.1757926940918,231.9877319335937,16.254117965698242,2.7386512756347656,92.9030532836914,59.261985778808594,17.494924545288086,257.3898010253906,15.380824089050291,-44.90070343017578,22.054452896118164,25.402088165283203,6.160026550292969,-19.49861717224121,19.742584228515625,73.74971771240234,-90.50819396972656,0.3608411241383109,0.7095677128949612,-30.291467666625977,-1.038625717163086,48.03359222412109,11.98067569732666,426.2286376953125,828.2175660133362,FluxDataKit-v3,0.49736209809654386
CZ-KrP,49.573257,15.078773,CRO,0.4689604352756225,0.8862397831982005,0.5639909744605965,26.33333175848727,56.15256592597275,78.7260927077663,11.498255818031568,2063,2557.0,Cropland,109.2424774169922,65.38556671142578,-45.46177673339844,13.83936595916748,-43.67410659790039,84.96443939208984,109.1129379272461,41.966888427734375,222.7204742431641,17.392488479614258,-18.17816734313965,103.16583251953124,58.25605392456055,22.379621505737305,248.08612060546875,15.44307804107666,-50.85688018798828,22.827194213867188,25.365663528442383,6.12486457824707,-25.4912166595459,22.02852439880371,63.78070068359375,-107.45480728149414,0.3344930613568924,0.6577561720356165,-43.18408966064453,-0.2696520090103149,46.58802032470703,14.581241607666016,549.2648315429688,853.7833974696696,FluxDataKit-v3,0.45396352311222193
US-KS2,28.608577728271484,-80.6715316772461,CSH,0.47006171009789,0.4972285621595486,0.4787894519964735,38.42037470709322,81.73474648486517,129.29082575296988,21.729604253140145,1456,1461.0,Shrubland,192.1744384765625,46.695274353027344,-62.06192779541016,12.455144882202148,26.298480987548828,70.61263275146484,90.95556640625,20.00748634338379,253.90342712402344,12.975876808166504,46.39295196533203,78.45304107666016,41.09740829467773,4.524466514587402,283.6666564941406,4.231774806976318,-49.858154296875,17.18671417236328,29.763221740722656,10.413894653320312,-20.09493064880371,11.386740684509276,130.11251068115234,-103.81402969360352,0.297162420329044,0.5843481932796252,,,634.9827880859375,32.98759841918945,573.1756591796875,1055.586338043213,FluxDataKit-v3,0.24585542273046251
SE-Deg,64.18203,19.55654,WET,0.4704839332832459,0.5984180742409653,0.6604737463252919,27.90147550889447,59.30377965127434,84.21745481639984,8.922964211687086,1664,7305.0,Wetland,83.6927490234375,71.679931640625,-44.91260147094727,9.22530746459961,-80.27225494384766,92.30451202392578,84.6688461303711,59.93258666992188,213.3453826904297,19.28519630432129,-63.85161590576172,120.45179748535156,47.33271789550781,31.878305435180664,234.2638092041016,19.994768142700195,-37.33613967895508,31.96788024902344,20.91842269897461,5.05964994430542,-16.4177188873291,30.80304336547852,38.78014755249024,-119.05240249633788,0.3313027634202638,0.6514826841792841,-54.40530014038086,16.467220306396484,12.9609375,11.264281272888184,535.0848999023438,680.889441864565,FluxDataKit-v3,0.27684102065451255
BE-Dor,50.311874,4.968113,GRA,0.473023817161903,0.8254143775791398,0.5726710696661681,17.836845857402125,37.70813479207341,95.25611109429158,13.31905774855442,1051,3653.0,Grassland,104.55192565917967,61.53687286376953,-46.81349563598633,12.198174476623535,-52.750118255615234,83.11737823486328,110.38507843017578,47.12134552001953,225.8679351806641,15.456241607666016,-25.27359771728516,103.82815551757812,58.13765335083008,25.75968360900879,250.63790893554688,12.672818183898926,-52.24742889404297,23.63436508178711,24.770002365112305,6.668959140777588,-27.477426528930664,23.71728134155273,57.73843002319336,-110.4885482788086,0.1872514598013127,0.3682163178732698,-51.74112701416016,-3.276869058609009,36.63411331176758,15.954211235046388,555.7010498046875,903.9781207684427,FluxDataKit-v3,0.7286869711388289
US-SP2,29.764799118041992,-82.24481964111328,ENF,0.4794796670128029,0.4356188786936927,0.5046606973941413,35.76391644601434,74.58901577375832,116.17764117848286,19.59494444266498,1815,1827.0,Forest,174.23973083496094,40.56291580200195,-51.07953643798828,13.71949863433838,12.214714050292969,62.50235748291016,105.91667938232422,27.417999267578125,249.9007110595703,12.784419059753418,28.422712326049805,68.01104736328125,61.739295959472656,12.814467430114746,277.8677062988281,7.964256286621094,-44.17739486694336,17.736618041992188,27.96700096130371,11.232429504394531,-16.210391998291016,10.443799018859863,123.16019439697266,-110.94548034667967,0.3078382043500995,0.605341342741928,,,398.3663940429688,30.600492477416992,564.1246337890625,1048.8769155927002,FluxDataKit-v3,0.2173294798185835
US-xJE,31.1948,-84.4686,ENF,0.4811562971712521,0.6487881337657536,0.4437776041278246,42.78924792744871,88.93003828279784,115.96430130447004,20.190339642089217,1816,1826.0,Forest,169.21926879882812,46.354679107666016,-53.1095085144043,16.194278717041016,7.6768388748168945,66.8992691040039,106.0658721923828,24.09849739074707,247.751205444336,12.633435249328612,22.919574737548828,69.11286926269531,64.38986206054688,14.434647560119627,274.1861267089844,10.152558326721191,-41.67600631713867,13.840731620788574,26.434926986694336,8.53937816619873,-15.241077423095703,8.893043518066406,116.10976028442384,-108.43292140960692,0.3689863815511931,0.7255847666251903,,,277.0583190917969,28.45946311950684,567.884521484375,1068.3235328178853,FluxDataKit-v3,0.17138278266145598
US-KFS,39.0561,-95.1907,GRA,0.4819413155467392,1.185918169712136,0.5813147819026387,35.209530025797264,73.05771240187977,92.99386233222168,14.078214828184244,4374,4748.0,Grassland,147.28713989257812,59.88885116577149,-56.654571533203125,9.93624782562256,-11.639900207519531,75.45899200439453,107.83931732177734,30.184833526611328,235.63003540039065,18.369224548339844,3.9455738067626953,82.71066284179688,67.5176773071289,16.088571548461914,260.3681335449219,20.264881134033203,-40.3216438293457,18.645790100097656,24.73811721801757,7.718327045440674,-15.583525657653809,13.782465934753418,90.632568359375,-102.27246856689452,0.3786220847566348,0.7445326731365313,,,263.7484436035156,20.269588470458984,585.53515625,1014.9539227131754,FluxDataKit-v3,0.21330431990439447
US-ALQ,46.0308,-89.6067,WET,0.4850834785227862,0.4072813769034248,0.434010050539668,22.65295635346877,46.69908862378349,95.11788102035136,5.9991248644186985,2283,2557.0,Wetland,125.12982940673828,69.3388900756836,-41.41230773925781,15.238443374633787,-28.99555969238281,82.68220520019531,109.20690155029295,34.719173431396484,221.6788482666016,20.633525848388672,0.5147546529769897,97.85922241210938,57.19572448730469,19.172243118286133,244.1806488037109,24.2924919128418,-52.01117706298828,22.68672752380371,22.501813888549805,7.270339488983154,-29.50935935974121,18.88249588012696,83.71752166748047,-112.71308135986328,0.2381566547789469,0.468317665415095,,,63.333595275878906,13.461054801940918,620.5819091796875,873.0923419352621,FluxDataKit-v3,0.631904395340005
US-Snf,38.0402,-121.7272,GRA,0.4852938061869054,0.3780968676076453,0.5460944801301588,47.18605103162744,97.23192513496508,99.04800274936817,15.504809141812284,1095,1096.0,Grassland,182.84825134277344,77.48599243164062,-82.94524383544922,24.26352310180664,-3.1284122467041016,77.3818588256836,81.81661987304688,17.62238121032715,257.1395874023437,28.415586471557617,-0.2977011203765869,79.12359619140625,61.39570999145508,17.496355056762695,274.7258605957031,18.82968521118164,-20.420907974243164,14.646413803100586,17.586288452148438,10.863920211791992,-2.8346197605133057,8.059957504272461,99.90300750732422,-103.03141975402832,0.4763957850924807,0.9367975129445104,,,5.927083492279053,15.127497673034668,394.25390625,452.46768568176776,FluxDataKit-v3,0.02915317943750105
US-xHA,42.5369,-72.1727,DBF,0.4908622231436972,2.233209266811291,0.6126772242578663,32.86912102086348,66.96200984943432,85.69993551655668,9.026727499887947,1720,1826.0,Forest,133.24789428710938,56.65520477294922,-47.77787399291992,8.42967700958252,-19.63109970092773,72.03839874267578,112.8836898803711,38.1580696105957,226.14198303222656,18.49288749694824,6.201438903808594,87.6142578125,60.96693801879883,19.892410278320312,252.229232788086,18.49353408813477,-51.916748046875,21.841602325439453,26.08725357055664,4.911349296569824,-25.829492568969727,19.81067657470703,85.47002029418945,-105.1011199951172,0.3835372899961328,0.7541980652077054,,,40.28828048706055,16.70403289794922,620.0792846679688,1120.2094214968383,FluxDataKit-v3,0.3857335319989343
IT-Lsn,45.740482,12.750297,OSH,0.4910077518328564,0.6768446502654948,0.630737283930259,34.0000611907409,69.24546723310152,95.3189338146248,14.883261421632286,1679,1827.0,Shrubland,141.1066131591797,73.84111785888672,-59.42943572998047,8.9865083694458,-19.99922752380371,90.69564056396484,91.92781066894533,28.705888748168945,234.4208068847656,18.89619827270508,-5.175132751464844,104.08387756347656,47.310813903808594,13.413211822509766,264.2151794433594,14.860417366027832,-44.617000579833984,20.203548431396484,29.79435539245605,7.629978656768799,-14.822649002075195,18.26072120666504,81.67717742919922,-101.67640495300292,0.3566978755434239,0.7014203171776642,-24.19546127319336,-0.2391161322593689,217.61224365234372,20.247745513916016,319.3345031738281,1301.3169169425964,FluxDataKit-v3,0.21405948424288343
UK-Ham,51.15353012084961,-0.858299970626831,DBF,0.4913805088395264,0.9697865868961658,0.6324192408366845,22.14572083048609,45.0683745734782,108.04118526666954,13.754210522188178,179,366.0,Forest,100.41129302978516,58.194332122802734,-45.51728057861328,8.373136520385742,-59.43891906738281,80.71869659423828,112.13866424560548,51.74666595458984,226.1020355224609,14.01823902130127,-31.94466590881348,105.12915802001952,59.3378791809082,28.363445281982425,251.4050750732422,10.751461029052734,-52.80078887939453,24.94098472595215,25.30303192138672,6.027161598205566,-27.49775695800781,26.56299018859864,54.89401245117188,-114.33293151855467,0.2049748045231599,0.4030679806629846,,,15.879687309265137,16.43303108215332,633.6484375,741.9475656934083,FluxDataKit-v3,0.6101342064861079
FR-Hes,48.67416000366211,7.0655598640441895,DBF,0.4930679861554611,2.0690748166703656,0.7143393017537765,27.15253508502504,55.06854196058881,100.93300968018866,13.663187059972174,2347,3652.0,Forest,115.13975524902344,65.19721984863281,-48.71744537353516,14.287100791931152,-41.25841522216797,83.96467590332031,108.66706085205078,41.78855895996094,225.3767852783203,16.89982795715332,-17.27816390991211,100.23461151123048,58.47965621948242,23.784215927124023,251.5860748291016,13.880725860595703,-50.18740463256836,21.099294662475582,26.209287643432617,6.846508979797363,-23.97811508178711,20.192602157592773,66.42230987548828,-107.68072509765624,0.2690154110241953,0.5289991554864181,-40.755889892578125,-4.344837188720703,42.05963516235352,16.07520294189453,543.2312622070312,941.8968530371784,FluxDataKit-v3,0.43542309689164554
CZ-wet,49.02465057373047,14.770350456237791,WET,0.4934065424095175,0.9589423229443118,0.5462627734738692,26.66128031764485,54.03511714183255,85.99164208963617,10.379056904262075,3716,5479.0,Wetland,109.2424774169922,65.38556671142578,-45.46177673339844,13.83936595916748,-43.67410659790039,84.96443939208984,109.1129379272461,41.966888427734375,222.7204742431641,17.392488479614258,-18.182737350463867,103.09207916259766,58.224796295166016,22.399375915527344,248.1219940185547,15.465174674987791,-50.888145446777344,22.783924102783203,25.401500701904297,6.106590270996094,-25.486644744873047,21.958070755004883,63.78070068359375,-107.45480728149414,0.3100450191409719,0.6096808828308838,-43.0876579284668,-0.4326265454292297,43.48775863647461,15.108471870422363,542.2744750976562,743.1600207928568,FluxDataKit-v3,0.471668168646237
NL-Loo,52.166447,5.74355,ENF,0.4951208557508445,0.9684644754838252,0.7970913781771061,26.11984667477244,52.75448685182533,86.01784396168667,10.840160515230329,7685,8401.0,Forest,112.0276870727539,70.7442626953125,-47.618202209472656,7.978149890899658,-49.73409652709961,92.6434097290039,97.2885971069336,41.55677032470703,226.5098876953125,14.822881698608398,-30.966806411743164,114.04207611083984,50.59428405761719,21.841672897338867,254.4369964599609,12.219365119934082,-46.69432067871094,22.274633407592773,27.92709732055664,6.446543216705322,-18.767221450805664,23.94787979125977,64.40948486328125,-114.14358139038086,0.3036561423976927,0.5971176233921985,-43.13057708740234,6.01694917678833,32.14427185058594,16.763137817382812,595.5441284179688,881.3971537165344,FluxDataKit-v3,0.3557464506008423
US-Rwf,43.1207,-116.7231,CSH,0.4953659323835073,1.0711335201849213,0.7417441551759909,34.495894051500706,69.63719504391419,77.24670326338585,8.009152708469673,2338,2557.0,Shrubland,155.95443725585938,79.94612884521484,-74.2083740234375,27.734617233276367,-12.310815811157228,81.19352722167969,94.17528533935548,24.53626251220703,233.2494964599609,29.833534240722656,-7.537466049194336,88.46976470947266,64.19013977050781,16.94801139831543,258.46270751953125,24.368093490600582,-29.98515510559082,14.449849128723145,25.21320343017578,8.184090614318848,-4.771953105926514,11.651822090148926,81.74606323242188,-94.0568790435791,0.446567848130438,0.8781430536971795,,,10.046354293823242,9.52580451965332,697.7276000976562,403.87706249020994,FluxDataKit-v3,0.06852592358031155
US-xBR,44.0639,-71.2873,DBF,0.4986619918283482,1.86427048523448,0.6255113787368106,31.071184481831285,62.309109158106345,86.21406063268635,8.045490063444777,1727,1826.0,Forest,120.4476318359375,57.56288528442383,-43.147220611572266,9.889960289001465,-29.60395240783692,71.82312774658203,120.12339782714844,41.98224258422852,220.24710083007807,19.49124526977539,1.3477983474731443,91.80545806884766,62.12273406982422,21.17136001586914,247.2977294921875,19.2619686126709,-58.00067901611328,24.77396011352539,27.050630569458008,5.0980305671691895,-30.95005226135254,23.49139976501465,77.30041122436523,-106.90436363220216,0.3603957898956827,0.7086919956363754,,,31.25416755676269,14.391036033630373,511.1079406738281,1395.8570559043435,FluxDataKit-v3,0.4967179386695817
